constituency,party,slNo,criminal,incumbent,symbol,name,gender,id,education,age,image,profession,assets,minister,alliance,acNo
Kalasapakkam,IND,17,0,False,Almirah,Deiveegan. P,Male,91208,12th Grade (HSC / +2),50,,,₹26.13 L,,independent,65
Kalasapakkam,IND,18,0,False,Water tank,Balaji. P,Male,91209,Not Specified,53,,,₹46.47 L,,independent,65
Kalasapakkam,IND,19,0,False,Well,Baskaran. R,Male,91210,Diploma / ITI,52,,,₹37.72 L,,independent,65
Kalasapakkam,IND,20,0,False,Jackfruit,Manikandan. K,Male,91211,Bachelor's Degree,29,,,₹11.38 L,,independent,65
Kalasapakkam,IND,21,0,False,Lady finger,Raja. N,Male,91212,Not Specified,52,,,₹nan,,independent,65
Polur,NTK,1,0,False,Farmer Carrying Plough,Umadevi. A,Female,91213,Not Specified,42,,,₹nan,,ntk,66
Polur,DMDK,2,0,False,Nagara,Saravanan. P,Male,91214,8th Grade,48,,,₹6.20 L,,spa,66
Polur,TVK,3,0,False,Whistle,Abishek. R,Male,91215,Bachelor's Degree,30,,,₹36.30 L,,tvk,66
Polur,VTVTK,4,0,False,Pestle and mortar,Shanmugavelu. A,Male,91216,10th Grade (SSLC),49,,,"₹10,000",,others,66
Polur,TAVK,5,0,False,Camera,Syed Mukram. R.N,Male,91371,5th Grade,39,,,₹5.88 L,,others,66
Polur,ACDP,6,0,False,Jackfruit,Dhavamani. P,Male,91218,Bachelor's Degree,56,,,₹77.43 L,,others,66
Polur,RPI (A),7,0,False,Ganna kisan,Banupriya. D,Female,91219,9th Grade,43,,,₹3.10 L,,others,66
Polur,PMK,8,0,False,Mango,Baskaran. C.R,Male,91220,Master's Degree,64,,,₹59.13 Cr,,nda,66
Polur,AJPK,9,0,False,Gas cylinder,Manikandan. R,Male,91221,Diploma / ITI,38,,,₹1.33 L,,ajpk,66
Polur,IND,10,0,False,Scissors,Ezhil Arasu. M M.A.L.L.M,Male,91222,Master's Degree,42,,,₹8.75 L,,independent,66
Polur,IND,11,0,False,Noodles bowl,Saravanan. P,Male,91223,8th Grade,48,,,₹6.20 L,,independent,66
Polur,IND,12,0,False,Pan,Saravanan. M,Male,91224,Bachelor's Degree,40,,,"₹15,000",,independent,66
Polur,IND,13,0,False,Diamond,Subha. A,Female,91225,12th Grade (HSC / +2),41,,,₹8.60 L,,independent,66
Polur,IND,14,0,False,Water melon,Baskaran. C,Male,91226,Bachelor's Degree,47,,,₹72.24 L,,independent,66
Polur,IND,15,0,False,Television,Purusothaman. M,Male,91227,Bachelor's Degree,43,,,"₹63,258",,independent,66
Arani,NTK,1,0,False,Farmer Carrying Plough,Dhavamani. R,Female,91228,Master's Degree,34,,,₹8.37 L,,ntk,67
Arani,DMK,2,0,False,Rising sun,Mahalakshmi Govarthanan,Female,91229,Bachelor's Degree,44,,,₹1.04 Cr,,spa,67
Arani,AIADMK,3,0,False,Two leaves,Jayasudha. L,Female,91230,12th Grade (HSC / +2),51,,,₹12.50 Cr,,nda,67
Arani,TPMK,4,0,False,Drill machine,Ganapathy. S,Male,91231,Not Specified,34,,,₹nan,,others,67
Arani,AJPK,5,0,False,Gas cylinder,Kalaimani. V,Male,91232,10th Grade (SSLC),45,,,₹19.51 L,,ajpk,67
Arani,TAVK,6,0,False,Camera,Suresh. S,Male,91233,8th Grade,36,,,"₹12,000",,others,67
Arani,VTVTK,7,0,False,Pestle and mortar,Selvakotti. E,Male,91234,5th Grade,46,,,₹6.10 L,,others,67
Arani,SMNK,8,0,False,Walking stick,Tamilmannan. D,Male,91235,10th Grade (SSLC),65,,,₹1.40 L,,others,67
Arani,TVK,9,0,False,Whistle,Venkatesh Kumar. D,Male,91236,Master's Degree,49,,,₹46.14 L,,tvk,67
Arani,IND,10,0,False,Scissors,Ammu. V,Female,91237,12th Grade (HSC / +2),52,,,₹12.15 L,,independent,67
Arani,IND,11,0,False,CCTV Camera,Ekambaram. V,Male,91238,10th Grade (SSLC),47,,,₹5.86 L,,independent,67
Arani,IND,12,0,False,Petrol pump,Sakthivel. S,Male,91239,10th Grade (SSLC),38,,,₹1.52 L,,independent,67
Arani,IND,13,0,False,Sitar,Saravanan. S,Male,91240,Not Specified,52,,,₹2.01 L,,independent,67
Arani,IND,14,0,False,Electric pole,Silambarasan. C,Male,91241,10th Grade (SSLC),36,,,"₹70,855",,independent,67
Arani,IND,15,0,False,Pressure cooker,Sudha. S,Female,91242,12th Grade (HSC / +2),41,,,₹1.33 L,,independent,67
Arani,IND,16,0,False,Bucket,Sethurama Sasthri. G,Male,91243,10th Grade (SSLC),46,,,₹50.00 L,,independent,67
Arani,IND,17,0,False,Peas,Dhamotharan. M,Male,91244,Bachelor's Degree,44,,,₹41.46 L,,independent,67
Arani,IND,18,0,False,Envelope,Baskaran. S,Male,91245,Bachelor's Degree,32,,,₹13.85 L,,independent,67
Arani,IND,19,0,False,Battery Torch,Mahalakshmi. G,Female,91246,Diploma / ITI,33,,,₹8.60 L,,independent,67
Arani,IND,20,0,False,Capsicum,Mahalakshmi. G,Female,91247,10th Grade (SSLC),37,,,"₹61,500",,independent,67
Arani,IND,21,0,False,Grapes,Vinoth. A,Male,91248,Not Specified,33,,,₹nan,,independent,67
Arani,IND,22,0,False,Frying pan,Venkatesan. P,Male,91249,Primary (Up to 4th),42,,,₹11.04 L,,independent,67
Arani,IND,23,0,False,Tiller,Jayanthi. E,Female,91250,12th Grade (HSC / +2),44,,,₹1.21 L,,independent,67
Arani,IND,24,0,False,Lady finger,Jayanthi. M,Female,91251,10th Grade (SSLC),52,,,₹1.43 L,,independent,67
Cheyyar,NTK,1,0,False,Farmer Carrying Plough,Tamilselvan. M,Male,91252,Bachelor's Degree,25,,,₹7.42 L,,ntk,68
Cheyyar,AIADMK,2,0,False,Two leaves,Mukkur N.Subramanian,Male,91253,Bachelor's Degree,66,,,₹46.82 L,,nda,68
Cheyyar,DMK,3,0,True,Rising sun,Jothi. O,Male,91254,Bachelor's Degree,55,,,₹44.46 L,,spa,68
Cheyyar,VTVTK,4,0,False,Pestle and mortar,Kuttimani. S,Male,91255,5th Grade,41,,,₹11.81 L,,others,68
Cheyyar,AIJMK,5,0,False,Mixee,Chandrasekaran. M,Male,91256,9th Grade,48,,,₹1.53 L,,others,68
Cheyyar,AJPK,6,0,False,Gas cylinder,Srinivasan. K,Male,91257,10th Grade (SSLC),46,,,₹2.28 Cr,,ajpk,68
Cheyyar,VBA,7,0,False,Diamond,Durugan. M,Male,91258,Bachelor's Degree,58,,,"₹35,000",,others,68
Cheyyar,TVK,8,0,False,Whistle,Dusi K Mohan,Male,91259,Bachelor's Degree,68,,,₹90.80 L,,tvk,68
Cheyyar,TAVK,9,0,False,Camera,Palani. M,Male,91260,10th Grade (SSLC),41,,,₹27.15 L,,others,68
Cheyyar,ACDP,10,0,False,Water melon,Ragupathi. S,Male,91261,Bachelor's Degree,58,,,₹4.37 L,,others,68
Cheyyar,ASMK,11,0,False,Tooth brush,Venkatesan. V,Male,91262,Master's Degree,70,,,₹12.30 L,,others,68
Cheyyar,IND,12,0,False,Scissors,Arjunan. M,Male,91263,9th Grade,50,,,₹4.45 L,,independent,68
Cheyyar,IND,13,0,False,Carrom board,Mohan. R,Male,91264,Bachelor's Degree,30,,,₹2.12 L,,independent,68
Vandavasi,DMK,1,0,True,Rising sun,Ambethkumar. S,Male,91265,10th Grade (SSLC),49,,,₹nan,,spa,69
Vandavasi,NTK,2,0,False,Farmer Carrying Plough,Ganesh. R,Male,91266,Bachelor's Degree,42,,,₹10.90 L,,ntk,69
Vandavasi,AIADMK,3,0,False,Two leaves,Rani. P,Female,91267,5th Grade,54,,,₹38.99 L,,nda,69
Vandavasi,TVK,4,0,False,Whistle,Udhayakumar. M,Male,91268,Diploma / ITI,32,,,₹36.18 L,,tvk,69
Vandavasi,TAVK,5,0,False,Camera,Thamarai Selvi. S,Female,91269,9th Grade,38,,,"₹50,000",,others,69
Vandavasi,ACDP,6,0,False,Tiller,Muthuselvam. V,Male,91270,Not Specified,38,,,₹nan,,others,69
Vandavasi,AJPK,7,0,False,Gas cylinder,Muthuperumal. K,Male,91271,Not Specified,33,,,₹58.95 L,,ajpk,69
Vandavasi,TK,8,0,False,Matchbox,Rakesh Sharma. R,Male,91272,Bachelor's Degree,37,,,₹3.30 L,,others,69
Vandavasi,IND,9,0,False,Carrom board,Ambedkar. T,Male,91273,Master's Degree,26,,,₹11.12 L,,independent,69
Vandavasi,IND,10,0,False,Scissors,Arjunan. M,Male,93788,9th Grade,50,,,₹10.00 L,,independent,69
Vandavasi,IND,11,0,False,Tooth brush,Udhayakumar. N,Male,91275,10th Grade (SSLC),36,,,₹nan,,independent,69
Vandavasi,IND,12,0,False,Saw,Kanniyappan. S,Male,91276,10th Grade (SSLC),56,,,"₹6,000",,independent,69
Vandavasi,IND,13,0,False,Gas Stove,Ponnambalam. P,Male,91277,Bachelor's Degree,56,,,"₹75,000",,independent,69
Vandavasi,IND,14,0,False,Peas,Rani. A,Female,91278,Not Specified,53,,,₹3.47 L,,independent,69
Vandavasi,IND,15,0,False,Pressure cooker,Jaisankar. M,Male,91279,7th Grade,43,,,"₹5,000",,independent,69
Gingee,NTK,1,0,False,Farmer Carrying Plough,Advocate Krishnan E,Male,91280,Bachelor's Degree,36,,,₹5.16 L,,ntk,70
Gingee,DMK,2,0,True,Rising sun,Gingee Masthan K S,Male,91281,8th Grade,70,,,₹1.19 Cr,,spa,70
Gingee,BSP,3,0,False,Elephant,Rangarajan E,Male,91282,Bachelor's Degree,45,,,₹16.30 L,,others,70
Gingee,TAVK,4,0,False,Camera,Rasanayagam N,Male,91283,12th Grade (HSC / +2),55,,,"₹20,000",,others,70
Gingee,PMK,5,0,False,Mango,Ganeshkumar A,Male,91284,Doctorate (Ph.D / MD),41,,,₹13.50 Cr,,nda,70
Gingee,TK,6,0,False,Matchbox,Sakthivel A,Male,91285,Not Specified,43,,,₹nan,,others,70
Gingee,TVK,7,0,False,Whistle,Chandrasekaran B,Male,91286,Bachelor's Degree,41,,,₹83.27 L,,tvk,70
Gingee,ACDP,8,0,False,Tiller,Thanigaimalai R,Male,91287,10th Grade (SSLC),56,,,₹91.58 L,,others,70
Gingee,AJPK,9,0,False,Gas cylinder,Perumal N,Male,91288,12th Grade (HSC / +2),56,,,₹13.50 L,,ajpk,70
Gingee,VTVTK,10,0,False,Pestle and mortar,Mohammad Siddiq M H,Male,91289,Not Specified,45,,,₹6.00 L,,others,70
Gingee,IND,11,0,False,Grapes,Gokulraj S,Male,91290,12th Grade (HSC / +2),29,,,₹nan,,independent,70
Gingee,IND,12,0,False,Tyres,Devendiran M,Male,91291,Bachelor's Degree,35,,,"₹15,000",,independent,70
Gingee,IND,13,0,False,Bucket,Banukumar R,Male,91292,Diploma / ITI,43,,,₹9.02 L,,independent,70
Gingee,IND,14,0,False,Water melon,Prabakaran M,Male,91293,10th Grade (SSLC),56,,,₹4.20 L,,independent,70
Gingee,IND,15,0,False,Gramophone,Poyyathappan K,Male,91294,Doctorate (Ph.D / MD),59,,,₹1.13 Cr,,independent,70
Gingee,IND,16,0,False,Television,Munusamy A,Male,91295,5th Grade,65,,,₹nan,,independent,70
Gingee,IND,17,0,False,Balloon,Mohan A,Male,91296,12th Grade (HSC / +2),55,,,₹21.14 L,,independent,70
Gingee,IND,18,0,False,Ship,Ramesh R,Male,91297,Master's Degree,31,,,"₹25,000",,independent,70
Gingee,IND,19,0,False,Capsicum,Sridhar G,Male,91298,Bachelor's Degree,43,,,₹nan,,independent,70
Mailam,AIADMK,1,0,False,Two leaves,Shanmugam C Ve,Male,91299,Bachelor's Degree,61,,,₹37.27 L,,nda,71
Mailam,BSP,2,0,False,Elephant,Ranjith Kumar M,Male,91300,12th Grade (HSC / +2),31,,,"₹15,000",,others,71
Mailam,NTK,3,0,False,Farmer Carrying Plough,Vidjaivikram S,Male,91301,Doctorate (Ph.D / MD),37,,,₹41.39 L,,ntk,71
Mailam,DMDK,4,0,False,Nagara,Venkatesan L,Male,91302,Master's Degree,58,,,₹5.70 Cr,,spa,71
Mailam,ACDP,5,0,False,Jackfruit,Ayyanar N,Male,91303,8th Grade,53,,,₹53.50 L,,others,71
Mailam,TAVK,6,0,False,Camera,Anandhababu M,Male,91304,10th Grade (SSLC),40,,,₹5.60 L,,others,71
Mailam,IKK,7,0,False,Gas cylinder,Suresh Kumar S,Male,91305,Master's Degree,47,,,₹7.66 L,,others,71
Mailam,AIPTMMK,8,0,False,Coconut farm,Sekar Nayakar I M,Male,91306,Bachelor's Degree,63,,,₹13.75 L,,ajpk,71
Mailam,NIP,9,0,False,Spanner,Divya P,Female,91307,Bachelor's Degree,32,,,₹5.76 L,,others,71
Mailam,DMSK,10,0,False,Mike,Purushothaman K,Male,91308,Not Specified,33,,,₹18.85 L,,others,71
Mailam,AMGRDMAK,11,0,False,Pan,Manavalan A,Male,91309,12th Grade (HSC / +2),40,,,₹nan,,others,71
Mailam,TK,12,0,False,Matchbox,Vinoth R,Male,91310,Bachelor's Degree,37,,,₹1.74 L,,others,71
Mailam,TVK,13,0,False,Whistle,Vijay Niranjan A,Male,91311,Master's Degree,28,,,₹68.19 L,,tvk,71
Mailam,IND,14,0,False,Electric pole,Karvannan K,Male,91312,Master's Degree,38,,,₹21.10 L,,independent,71
Mailam,IND,15,0,False,Diamond,Krishnamurthy K,Male,91313,Bachelor's Degree,43,,,₹nan,,independent,71
Mailam,IND,16,0,False,Bat,Gopu V S,Male,91314,Bachelor's Degree,46,,,₹25.15 L,,independent,71
Mailam,IND,17,0,False,Computer,Siva S,Male,91315,Master's Degree,50,,,₹2.30 L,,independent,71
Mailam,IND,18,0,False,Pressure cooker,Sundar C,Male,91316,10th Grade (SSLC),50,,,"₹25,000",,independent,71
Mailam,IND,19,0,False,Pen nib with seven rays,Tamizharasan M,Male,91317,Diploma / ITI,33,,,"₹70,000",,independent,71
Mailam,IND,20,0,False,Ship,Ranjitha V,Female,91318,Bachelor's Degree,35,,,₹3.71 L,,independent,71
Mailam,IND,21,0,False,Grapes,Vijayaganth K,Male,91319,Bachelor's Degree,39,,,₹84.52 L,,independent,71
Tindivanam,AIADMK,1,0,True,Two leaves,Arjunan. P,Male,91320,10th Grade (SSLC),56,,,₹24.27 Cr,,nda,72
Tindivanam,NTK,2,0,False,Farmer Carrying Plough,Pachimuthu. P,Male,91321,Bachelor's Degree,34,,,₹15.84 L,,ntk,72
Tindivanam,VCK,3,0,False,Pot,Vanni Arasu,Male,91322,12th Grade (HSC / +2),55,,,₹2.27 L,,spa,72
Tindivanam,BSP,4,0,False,Elephant,Venkatachalapathy. A,Male,91323,10th Grade (SSLC),56,,,₹1.13 L,,others,72
Tindivanam,TVK,5,0,False,Whistle,Sakthivel. S,Male,91324,Bachelor's Degree,45,,,₹9.32 L,,tvk,72
Tindivanam,MSK,6,0,False,Bat,Mohan. A,Male,91325,12th Grade (HSC / +2),44,,,"₹2,000",,others,72
Tindivanam,TK,7,0,False,Matchbox,Ramneshwaran. V,Male,91326,Not Specified,38,,,₹69.21 L,,others,72
Tindivanam,TAVK,8,0,False,Camera,Vanjinathan. C,Male,91327,Master's Degree,49,,,"₹15,000",,others,72
Tindivanam,IND,9,0,False,Ship,Chandaran. A,Male,91328,Not Specified,41,,,"₹36,000",,independent,72
Tindivanam,IND,10,0,False,Toffees,Durkali. N,Male,91329,10th Grade (SSLC),36,,,₹2.18 L,,independent,72
Tindivanam,IND,11,0,False,Kettle,Devakumaran. E,Male,91330,Bachelor's Degree,33,,,₹2.94 L,,independent,72
Tindivanam,IND,12,0,False,Gas cylinder,Pon.Sivakumar,Male,91331,Bachelor's Degree,51,,,₹7.79 L,,independent,72
Tindivanam,IND,13,0,False,Bucket,Vinoth. S,Male,91332,Not Specified,44,,,"₹10,800",,independent,72
Tindivanam,IND,14,0,False,Diamond,Viswanathan. S.A,Male,91333,5th Grade,49,,,"₹15,000",,independent,72
Vanur,NTK,1,0,False,Farmer Carrying Plough,Karikalan B,Male,91334,Bachelor's Degree,28,,,₹3.50 L,,ntk,73
Vanur,DMK,2,0,False,Rising sun,Gowtham D,Male,91335,Bachelor's Degree,32,,,₹1.33 Cr,,spa,73
Vanur,AIADMK,3,0,False,Two leaves,Murugan P,Male,91336,Bachelor's Degree,58,,,₹88.83 L,,nda,73
Vanur,BSP,4,0,False,Elephant,Vinayagamoorthy M,Male,91337,12th Grade (HSC / +2),39,,,"₹50,000",,others,73
Vanur,TK,5,0,False,Matchbox,Anandakumar P M,Male,91338,Bachelor's Degree,36,,,₹5.83 L,,others,73
Vanur,TAVK,6,0,False,Camera,Sakthivel S,Male,91339,8th Grade,51,,,"₹45,000",,others,73
Vanur,TVK,7,0,False,Whistle,Suresh P,Male,91340,Bachelor's Degree,41,,,₹1.14 Cr,,tvk,73
Vanur,IND,8,0,False,Chappals,Ayyanar E,Male,91341,Not Specified,40,,,₹nan,,independent,73
Vanur,IND,9,0,False,Diamond,Sathyaraman P,Male,91342,8th Grade,43,,,₹16.15 L,,independent,73
Vanur,IND,10,0,False,Scissors,Sivakumar R,Male,91343,12th Grade (HSC / +2),49,,,"₹15,000",,independent,73
Vanur,IND,11,0,False,Bead necklace,Suresh C V,Male,91344,Bachelor's Degree,41,,,"₹5,980",,independent,73
Vanur,IND,12,0,False,Ship,Thangarasu N,Male,91345,10th Grade (SSLC),41,,,"₹41,000",,independent,73
Vanur,IND,13,0,False,Electric pole,Murali M,Male,91346,8th Grade,44,,,₹3.20 L,,independent,73
Vanur,IND,14,0,False,Balloon,Radhika S,Female,91347,10th Grade (SSLC),33,,,₹nan,,independent,73
Vanur,IND,15,0,False,Sitar,Vetrivel G,Male,90264,11th Grade,34,,,₹4.43 L,,independent,73
Viluppuram,NTK,1,0,False,Farmer Carrying Plough,Abinaya Ponnivalavan,Female,91349,Doctorate (Ph.D / MD),30,,,₹25.84 L,,ntk,74
Viluppuram,DMK,2,0,True,Rising sun,Lakshmanan R,Male,91350,Bachelor's Degree,54,,,₹4.14 Cr,,spa,74
Viluppuram,BSP,3,0,False,Elephant,Murugan S,Male,91351,9th Grade,46,,,"₹10,000",,others,74
Viluppuram,AIADMK,4,0,False,Two leaves,Vijayasureshbabu,Female,91352,12th Grade (HSC / +2),54,,,₹1.26 Cr,,nda,74
Viluppuram,TAVK,5,0,False,Camera,Kumaran R,Male,91353,9th Grade,52,,,₹43.85 L,,others,74
Viluppuram,VTVTK,6,0,False,Pestle and mortar,Nagarajan P,Male,91354,Not Specified,48,,,₹1.30 L,,others,74
Viluppuram,TVK,7,0,False,Whistle,Mohanraj N,Male,91355,8th Grade,42,,,₹40.43 L,,tvk,74
Viluppuram,IND,8,0,False,Electric pole,Akbar Ali P,Male,91356,10th Grade (SSLC),57,,,"₹40,000",,independent,74
Viluppuram,IND,9,0,False,Pen nib with seven rays,Arumugam M,Male,91357,10th Grade (SSLC),59,,,"₹71,570",,independent,74
Viluppuram,IND,10,0,False,Balloon,Raman K,Male,91358,6th Grade,38,,,"₹11,000",,independent,74
Viluppuram,IND,11,0,False,Coconut farm,Balamurugan N,Male,91359,10th Grade (SSLC),42,,,₹10.01 L,,independent,74
Viluppuram,IND,12,0,False,Gas Stove,Praveen Kumar R,Male,91360,Bachelor's Degree,26,,,"₹50,000",,independent,74
Viluppuram,IND,13,0,False,Peas,Mohamed Ali Jinna M,Male,91361,10th Grade (SSLC),60,,,₹1.76 L,,independent,74
Viluppuram,IND,14,0,False,Cauliflower,Mohan C,Male,91362,9th Grade,52,,,₹1.38 L,,independent,74
Viluppuram,IND,15,0,False,Battery Torch,Raghul R,Male,91363,Bachelor's Degree,32,,,₹nan,,independent,74
Viluppuram,IND,16,0,False,Air conditioner,Rayar K,Male,91364,Doctorate (Ph.D / MD),68,,,₹66.00 Cr,,independent,74
Viluppuram,IND,17,0,False,Pressure cooker,Rajkumar S,Male,91365,12th Grade (HSC / +2),38,,,"₹10,000",,independent,74
Viluppuram,IND,18,0,True,Cake,Lakshmanan R,Male,91366,10th Grade (SSLC),58,,,₹nan,,independent,74
Viluppuram,IND,19,0,False,Diamond,Lakshmanan K,Male,91367,10th Grade (SSLC),43,,,"₹1,000",,independent,74
Viluppuram,IND,20,0,True,Gas cylinder,Lakshmanan R,Male,91368,Not Specified,46,,,₹2.81 L,,independent,74
Viluppuram,IND,21,0,False,Mike,Vijaya K,Female,90896,3rd Grade,64,,,"₹16,500",,independent,74
Viluppuram,IND,22,0,False,Capsicum,Vijaya D,Female,91370,12th Grade (HSC / +2),52,,,"₹89,000",,independent,74
Viluppuram,IND,23,0,False,Gramophone,Vijaya M,Female,91773,5th Grade,40,,,₹5.18 L,,independent,74
Viluppuram,IND,24,0,False,Nail cutter,Vijaya M,Female,91372,9th Grade,51,,,"₹15,000",,independent,74
Vikravandi,BSP,1,0,False,Elephant,Inbarasan G,Male,91373,10th Grade (SSLC),35,,,"₹10,000",,others,75
Vikravandi,DMK,2,0,False,Rising sun,Anniyur Siva @ Sivashanmugam A,Male,91374,10th Grade (SSLC),54,,,₹5.50 Cr,,spa,75
Vikravandi,NTK,3,0,False,Farmer Carrying Plough,Subha Chandrasekaran A,Female,91375,Bachelor's Degree,36,,,₹55.25 L,,ntk,75
Vikravandi,PMK,4,0,False,Mango,Sivakumar C,Male,91376,8th Grade,52,,,₹1.46 Cr,,nda,75
Vikravandi,TAVK,5,0,False,Camera,Settu C,Male,91377,8th Grade,43,,,₹42.38 L,,others,75
Vikravandi,DMSK,6,0,False,Football player,Thamizhvengai Ka,Male,91378,Not Specified,50,,,"₹40,000",,others,75
Vikravandi,TK,7,0,False,Matchbox,Backiyalakshmi C,Female,91379,Bachelor's Degree,26,,,₹11.33 L,,others,75
Vikravandi,VTVTK,8,0,False,Pestle and mortar,Mohammad Siddiq M H,Male,91380,Diploma / ITI,45,,,₹6.00 L,,others,75
Vikravandi,ACDP,9,0,False,Capsicum,Ramachandran P,Male,91381,12th Grade (HSC / +2),58,,,₹10.25 L,,others,75
Vikravandi,TVK,10,0,False,Whistle,Vijai Vadivel A,Male,91382,10th Grade (SSLC),42,,,₹23.31 L,,tvk,75
Vikravandi,AJPK,11,0,False,Gas cylinder,Stalin D,Male,91383,Not Specified,47,,,₹nan,,ajpk,75
Vikravandi,IND,12,0,False,Baby walker,Yeasuraja M,Male,91384,Bachelor's Degree,41,,,"₹71,000",,independent,75
Vikravandi,IND,13,0,False,Balloon,Gokul Raj B,Male,91385,12th Grade (HSC / +2),27,,,₹2.86 L,,independent,75
Vikravandi,IND,14,0,False,Ship,Sakthivel A,Male,91386,Bachelor's Degree,40,,,₹32.79 L,,independent,75
Vikravandi,IND,15,0,False,Diamond,Sanmugam B,Male,91387,Bachelor's Degree,27,,,"₹20,000",,independent,75
Vikravandi,IND,16,0,False,Bead necklace,Shanmugam P,Male,91388,Bachelor's Degree,47,,,"₹20,000",,independent,75
Vikravandi,IND,17,0,False,Cauliflower,Shanmugam R,Male,91389,9th Grade,47,,,"₹20,000",,independent,75
Vikravandi,IND,18,0,False,Kettle,Sivakumar S,Male,91390,12th Grade (HSC / +2),48,,,₹7.00 L,,independent,75
Vikravandi,IND,19,0,False,Bucket,Selvakumar S,Male,91391,Bachelor's Degree,30,,,₹1.95 L,,independent,75
Vikravandi,IND,20,0,False,Grapes,Tamilselvan D,Male,91392,Not Specified,31,,,₹2.53 L,,independent,75
Vikravandi,IND,21,0,False,Electric pole,Prabhakaran D,Male,91393,8th Grade,36,,,₹2.95 L,,independent,75
Vikravandi,IND,22,0,False,Road roller,Murugan C,Male,91394,12th Grade (HSC / +2),42,,,₹2.84 L,,independent,75
Vikravandi,IND,23,0,False,Chappals,Ramachandran A,Male,91395,10th Grade (SSLC),34,,,"₹19,000",,independent,75
Vikravandi,IND,24,0,False,CCTV Camera,Rajaram M,Male,91396,Not Specified,58,,,"₹60,500",,independent,75
Tirukkoyilur,BSP,1,0,False,Elephant,Govindhakannan M,Male,91397,10th Grade (SSLC),52,,,₹nan,,others,76
Tirukkoyilur,DMK,2,0,False,Rising sun,Dr Pon Gauthamsigamani,Male,91398,Not Specified,51,,,₹110.83 Cr,,spa,76
Tirukkoyilur,AIADMK,3,0,False,Two leaves,Palanisamy S,Male,91399,10th Grade (SSLC),64,,,₹73.87 L,,nda,76
Tirukkoyilur,NTK,4,0,False,Farmer Carrying Plough,Hemarajan K,Male,91400,Bachelor's Degree,39,,,₹21.40 L,,ntk,76
Tirukkoyilur,VTVTK,5,0,False,Pestle and mortar,Selvam K,Male,91401,10th Grade (SSLC),55,,,₹30.86 L,,others,76
Tirukkoyilur,TAVK,6,0,False,Camera,Tamilselvam R,Male,91402,Diploma / ITI,33,,,₹nan,,others,76
Tirukkoyilur,TVK,7,0,False,Whistle,Vijay R Baranibalaaji,Male,91403,Not Specified,50,,,₹44.60 L,,tvk,76
Tirukkoyilur,IND,8,0,False,Bicycle pump,Edwin Abinesh A,Male,91404,Master's Degree,26,,,₹10.44 L,,independent,76
Tirukkoyilur,IND,9,0,False,Fountain,Karthick S,Male,91405,Diploma / ITI,31,,,"₹37,366",,independent,76
Tirukkoyilur,IND,10,0,False,Dish antenna,Gowtham S,Male,91406,Bachelor's Degree,25,,,"₹5,549",,independent,76
Tirukkoyilur,IND,11,0,False,Grapes,Palanisamy E,Male,91407,10th Grade (SSLC),57,,,₹2.66 L,,independent,76
Tirukkoyilur,IND,12,0,False,Gas cylinder,Prabhakaran V J,Male,91408,Bachelor's Degree,36,,,₹4.50 L,,independent,76
Tirukkoyilur,IND,13,0,False,Ship,Ravichandran G,Male,91409,Master's Degree,59,,,₹28.15 L,,independent,76
Tirukkoyilur,IND,14,0,False,Tiller,Ramakrishnan M,Male,91410,10th Grade (SSLC),54,,,₹1.35 Cr,,independent,76
Tirukkoyilur,IND,15,0,False,Chappals,Vijayamoorthi E,Male,91411,Bachelor's Degree,30,,,₹6.70 L,,independent,76
Ulundurpettai,AIADMK,1,0,False,Two leaves,Kumaraguru R,Male,91412,12th Grade (HSC / +2),64,,,₹1.19 Cr,,nda,77
Ulundurpettai,NTK,2,0,False,Farmer Carrying Plough,Logeshwari S,Female,91413,Bachelor's Degree,30,,,₹13.83 L,,ntk,77
Ulundurpettai,DMK,3,0,False,Rising sun,Vasanthavel G R,Male,91414,Bachelor's Degree,60,,,₹39.16 L,,spa,77
Ulundurpettai,AIPTMMK,4,0,False,Coconut farm,Udhayakumar R,Male,91415,Bachelor's Degree,40,,,₹7.22 L,,ajpk,77
Ulundurpettai,TVK,5,0,False,Whistle,Sudhakar M,Male,91416,Diploma / ITI,39,,,₹8.70 Cr,,tvk,77
Ulundurpettai,AMK,6,0,False,Letter box,Balakrishnan K,Male,91417,12th Grade (HSC / +2),51,,,₹9.57 L,,others,77
Ulundurpettai,IND,7,0,False,Jackfruit,Arasan K,Male,91418,5th Grade,70,,,₹22.30 L,,independent,77
Ulundurpettai,IND,8,0,False,Pen nib with seven rays,Krishnamoorthy V,Male,91419,Master's Degree,35,,,₹4.08 L,,independent,77
Ulundurpettai,IND,9,0,False,Road roller,Sankar S,Male,91420,Not Specified,56,,,"₹26,000",,independent,77
Ulundurpettai,IND,10,0,False,Camera,Sasikumar N,Male,91421,Bachelor's Degree,39,,,₹8.40 L,,independent,77
Ulundurpettai,IND,11,0,False,Violin,Senthil P,Male,91422,9th Grade,45,,,₹39.70 L,,independent,77
